编号,体式,标准/不标准,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98
1039,warrior2,standard,474.04301,169.60695,-171.59945,481.18484,156.90399,-168.7948,484.94181,157.40254,-169.08464,489.02082,157.77349,-168.9194,477.52574,155.8865,-145.1911,477.86328,155.62598,-145.61141,478.1712,155.16708,-145.78988,510.86235,162.09422,-131.92153,495.37218,161.77412,-24.23644,482.54147,184.02377,-156.26328,475.55143,182.91376,-127.52564,570.41562,235.94757,-131.30519,458.87697,229.07006,56.66988,672.59866,228.24144,-203.07985,364.43889,224.21427,46.58109,753.51477,225.463,-313.35396,286.64505,224.30525,-86.93312,776.01588,229.208,-333.45515,262.20205,226.86277,-108.8417,779.21647,230.79817,-368.33978,258.78909,223.58099,-141.81738,769.3615,231.92341,-330.43027,269.6408,225.43534,-109.75716,567.56556,416.4566,-54.00895,502.83653,423.42207,53.76433,678.22105,486.85356,-96.14192,377.9307,431.96935,-100.34011,789.4187,560.03874,-41.19651,364.4329,562.5637,41.43897,804.48127,570.14634,-46.00025,375.60815,585.30876,50.53581,798.02823,595.34699,-214.19871,304.43272,585.50989,-54.15672
1041,warrior2,standard,284.26517,98.31484,-141.18267,290.86658,89.37391,-139.33466,293.37151,89.26704,-139.55483,296.1419,89.18548,-139.47516,287.88879,89.49228,-128.71012,288.29892,89.59842,-129.00503,288.66285,89.56503,-129.14072,311.47936,92.44267,-110.90408,301.28382,92.58291,-61.32722,291.52002,108.09049,-128.99579,286.67065,107.7151,-116.38277,356.81158,144.0587,-88.07039,271.79171,141.13267,-20.47921,432.68812,134.12901,-119.9213,200.76228,147.97393,-54.97845,497.38496,126.26385,-204.06942,136.66426,147.08367,-158.46422,517.9718,129.24688,-215.54928,119.12515,147.3807,-177.474,521.13929,129.61935,-246.32443,116.33205,145.03994,-200.66426,513.5443,130.062,-219.2928,122.99359,146.43213,-174.85942,355.37064,272.10518,-17.21915,301.00263,271.39503,17.05826,435.25452,324.19971,-66.01113,204.10608,280.13258,-97.24349,519.84563,379.45698,-42.55848,191.09716,378.11224,-24.78483,528.50477,390.16329,-47.16524,199.38672,396.17973,-21.28109,539.35972,401.30071,-147.76329,149.38013,399.38741,-85.12225
1042,warrior2,standard,180.1974,114.8854,-231.13157,183.40136,109.47824,-235.13201,185.33223,109.49416,-235.2947,187.30429,109.67865,-235.23399,182.19614,109.29263,-225.39805,182.48085,109.12847,-225.62339,182.78903,108.93531,-225.73633,197.70676,111.74301,-214.98915,194.03777,111.25383,-170.6319,184.11778,120.95918,-220.52957,182.29085,120.26874,-208.65523,236.27089,134.81604,-172.02933,176.35856,134.08543,-123.15834,285.69986,133.20073,-202.79929,126.31682,127.26269,-147.07217,334.12105,130.8507,-274.33496,79.42695,119.69544,-239.57673,347.37176,126.2483,-286.73152,64.86772,117.26744,-260.18766,349.21294,125.85844,-310.34163,63.24526,116.4782,-278.75296,344.78551,128.96781,-285.90145,69.23123,118.328,-252.33622,227.67172,217.85063,-13.80923,189.1944,217.97036,13.74539,277.38979,255.92926,13.40239,117.152,230.5317,-103.0974,323.18456,287.203,112.57911,104.91481,285.27271,-3.01387,326.09791,292.09269,116.77316,110.6242,295.47412,4.57514,341.39254,304.1018,44.83308,74.34121,300.50388,-52.45015
1043,warrior2,standard,160.10365,95.11008,-125.56849,165.40187,91.4717,-124.78839,166.81806,92.02734,-124.93186,168.18756,92.5654,-124.8789,163.93804,90.99671,-116.48217,164.28614,91.21848,-116.67175,164.49008,91.29965,-116.7552,176.58479,97.81716,-105.53958,170.04523,95.48983,-68.15508,162.71907,102.5775,-117.2534,160.25978,101.70972,-107.50885,201.22962,127.57457,-84.9158,146.3101,120.67655,-40.28331,248.10809,124.89951,-106.04399,104.5891,120.68327,-67.12702,288.75041,122.11948,-161.51166,62.76139,119.43508,-146.62913,299.94082,122.0747,-169.15448,51.48605,119.74012,-162.39826,301.7127,121.40522,-188.68985,48.98421,117.98444,-178.91939,297.23443,121.76246,-170.90222,54.19505,118.53608,-158.00369,186.18661,202.6843,-8.20713,156.638,200.85762,8.10894,232.20693,231.59617,-33.23991,101.28116,196.80908,-121.30248,284.14416,256.56976,39.87571,104.70819,255.48985,-33.3739,287.16778,260.22416,42.19826,112.1556,265.17161,-26.96114,295.90988,265.35754,-28.86954,75.79722,266.71162,-81.13837
1046,warrior2,standard,170.49412,171.20612,1.80993,174.74312,165.89878,3.90118,176.41022,165.71118,3.77583,178.20081,165.52534,3.84756,173.99437,166.06253,12.85125,174.95655,166.02943,12.62379,176.03046,165.93692,12.53357,188.31707,167.21909,17.73055,184.82441,167.94173,59.36228,175.36854,177.36669,7.2231,174.14649,177.38613,18.03391,224.66414,196.41156,19.35382,165.80861,207.47564,74.63391,276.95832,193.14139,-8.49378,121.99881,211.00423,57.67297,326.24021,194.45235,-73.16706,80.65562,214.32931,-13.84133,339.82377,194.61789,-79.41121,69.83484,216.40923,-25.88989,341.81833,194.59023,-99.93448,67.97418,214.75532,-42.78354,336.55429,195.36233,-82.87321,73.36176,214.68771,-25.42843,216.26549,290.17668,-12.45321,178.67103,293.47961,12.29745,279.87678,334.90064,-36.36422,110.05578,309.28006,-117.68488,346.32654,380.73168,-46.7714,113.5655,384.87582,-69.87665,352.42887,389.55078,-52.70408,121.38653,396.4941,-67.09359,359.12542,388.65931,-124.45043,79.53216,401.18294,-108.32665
1047,warrior2,standard,192.76667,74.13876,-112.55925,197.68788,67.31489,-110.50827,199.64714,67.73327,-110.68892,201.84961,68.21759,-110.60986,195.14115,67.09669,-100.46762,195.43704,67.05906,-100.69516,195.68844,66.99742,-100.78632,213.86675,71.74233,-87.76594,205.44764,70.15962,-42.25172,198.43001,82.10968,-103.202,194.46672,81.30019,-91.29085,247.3365,107.54742,-71.12866,187.23364,110.81925,-8.15061,297.22966,109.23512,-96.55006,137.11794,105.27176,-29.97813,342.94204,104.40741,-161.89225,89.91422,96.08371,-113.84915,357.74572,106.11726,-172.45345,75.00975,94.87204,-130.83606,359.60044,105.67768,-194.58024,72.91878,93.37284,-148.43832,353.95495,106.71643,-172.70753,78.53409,94.38831,-126.50261,247.05967,206.57971,-15.41473,210.56635,205.76856,15.28301,304.71541,245.1404,-16.1259,138.31681,208.82691,-97.76541,365.47957,282.94574,52.79504,128.88059,279.80762,-19.08284,369.54451,289.32102,54.16806,136.4828,293.08765,-14.16208,387.86317,299.26397,-21.96269,98.83826,295.69489,-70.23247
1048,warrior2,standard,671.51146,175.28549,-377.4911,687.81517,157.03642,-364.69408,693.49037,157.96998,-365.19527,699.82794,158.29876,-364.93552,682.34392,155.13206,-328.84792,682.80798,154.90103,-329.59159,682.82649,154.26624,-329.92771,737.66439,168.92797,-262.80268,708.77601,166.83528,-100.21529,682.76721,201.88728,-337.24004,672.4142,196.53141,-294.26696,831.76839,294.93952,-215.98383,627.94755,282.86567,35.0532,1007.61697,266.8561,-328.82287,473.04887,242.99562,-13.33079,1167.50327,258.39338,-538.79982,324.78485,197.81005,-278.7943,1213.39372,255.4915,-570.55642,278.93713,188.42915,-330.7737,1219.34545,249.15797,-638.34161,273.07326,186.10775,-381.85917,1201.36625,255.24586,-572.16194,290.9499,193.51959,-317.66742,799.76687,611.49246,-68.12226,679.63859,602.6839,67.76972,983.18964,742.45787,-97.88211,463.17565,628.16805,-371.0135,1156.39526,884.05573,108.6236,432.72199,864.21847,-145.6034,1176.77486,901.94178,111.29788,453.48662,907.63265,-132.29245,1189.79359,950.88458,-163.65062,325.5474,908.74553,-338.80708
1050,warrior2,standard,333.62331,89.84268,-110.71141,329.47576,80.68465,-94.75948,329.72456,80.43671,-94.9803,330.18365,80.18079,-94.95136,326.96006,80.96796,-107.27861,324.20551,81.1554,-107.50545,320.39841,81.54094,-107.56028,320.83966,84.7086,-22.2136,306.29021,85.33472,-77.65688,333.7909,99.94536,-82.95695,327.0539,100.41227,-100.95143,349.53414,137.62682,7.95342,266.92325,138.79928,-64.88184,414.81668,130.5687,21.84898,199.10095,136.25973,-109.05608,469.01908,130.74119,-51.84088,138.80202,136.0004,-175.83441,486.94096,128.78658,-61.65684,119.9812,135.17506,-191.20352,487.2963,130.50479,-89.07195,118.0943,135.09305,-215.76195,478.20418,133.17355,-66.54395,124.70285,137.81706,-190.88783,329.95076,270.24395,31.5579,273.44095,274.03353,-31.79396,423.99008,282.73314,-90.23439,198.99023,325.49137,-104.86877,433.02612,377.17969,16.87491,124.50428,379.23683,-13.13898,423.67676,391.97465,22.72384,118.92638,388.84258,-6.78501,478.29072,395.23796,-50.31794,109.80016,409.82477,-90.73197
1051,warrior2,standard,280.19248,49.13358,56.26073,276.11918,41.61888,52.2839,273.94901,41.29756,52.09716,271.88793,41.03811,52.16774,278.65122,41.94222,40.97481,278.3042,41.82964,40.80496,278.09409,41.64127,40.77307,263.60109,43.31566,48.11486,272.0238,43.64378,-1.5232,274.91464,56.17278,61.6713,277.57464,56.44296,45.51826,217.50775,85.36626,58.15687,297.40133,83.69674,-21.24167,159.89615,85.02306,94.14037,355.12925,83.53899,-29.03489,108.03641,89.75604,110.76466,404.24686,75.28047,-5.15975,93.52332,93.54097,102.76475,418.7705,74.50719,-25.34615,92.33427,91.57015,100.02729,419.11992,74.18336,-18.02238,98.2044,91.42148,111.89334,414.17201,76.05259,-2.09688,226.63533,199.75923,33.29521,271.37446,199.65085,-33.6422,161.68699,259.27408,123.30743,357.29711,222.82524,8.42189,100.4314,313.46966,170.91589,366.74412,310.98398,56.5175,93.33785,324.6737,175.38078,359.22644,326.38688,62.56437,102.96136,315.37729,156.91455,402.88482,322.11775,47.48328
1054,warrior2,standard,463.01645,69.12412,-156.15555,477.99594,61.50043,-152.99811,480.98831,62.35613,-153.31696,484.19928,62.98919,-153.19969,475.25531,60.55207,-129.36147,476.05426,60.99592,-129.80458,476.55353,61.24308,-129.99136,507.92798,77.36062,-119.72764,492.56229,74.8692,-13.09512,467.07104,88.04826,-143.09673,463.87735,87.48329,-114.78826,567.44452,158.85012,-128.22391,434.94659,152.6095,57.27512,658.94141,156.11121,-216.31372,341.34436,151.64163,17.82909,746.64618,148.39577,-363.73596,248.879,148.52892,-167.69183,773.96735,152.25375,-388.87793,218.64011,149.90718,-199.11244,777.78857,151.57722,-427.81567,215.00043,149.39152,-237.31407,765.8429,151.59612,-383.43375,226.18445,151.3938,-194.43059,559.81262,358.44643,-51.11923,479.63754,356.97955,50.91651,665.52234,438.43637,-115.93253,340.89111,373.86636,-249.27811,785.19446,517.5116,15.2879,330.58255,514.01476,-58.88015,800.3222,528.95757,17.69547,343.21173,540.87245,-44.70264,802.44879,564.25575,-159.56776,261.31146,547.68727,-166.81236
1055,warrior2,standard,553.37505,94.1288,-194.9046,564.27913,78.09067,-195.47964,568.25169,77.93378,-195.77767,572.77275,77.64876,-195.60767,560.2389,77.49093,-162.73243,561.12971,76.94959,-163.21796,561.85005,76.11005,-163.44135,600.57821,84.56156,-156.75504,582.20326,82.34142,-5.90597,564.42711,111.60412,-177.31299,557.66802,110.57741,-136.47528,678.56963,175.69925,-133.63559,531.90583,170.07337,89.67251,796.67809,169.21252,-241.36273,420.83352,173.99801,47.39135,905.65796,162.89641,-423.06458,309.32472,162.32539,-174.20656,942.02857,159.59477,-454.96105,275.73804,164.18609,-208.86142,946.88294,155.77314,-499.17752,272.51206,160.42968,-250.04849,933.71501,158.35748,-445.67649,285.82883,162.09402,-203.39338,642.23564,406.98327,-65.409,550.12819,406.17631,65.07575,754.29475,505.30605,-225.7172,391.9875,455.13441,-187.38472,876.84252,610.1812,-79.90545,378.69172,615.50911,7.06177,899.7355,630.46369,-78.0857,393.79234,642.79901,20.11837,870.28778,657.25377,-290.7189,300.79401,650.1259,-131.06285
1058,warrior2,standard,224.98851,116.56134,-76.15207,229.75048,109.93462,-78.10213,231.67093,110.17282,-78.23926,233.61947,110.42632,-78.14836,228.52623,109.54598,-64.35186,229.07552,109.46158,-64.57897,229.6813,109.34831,-64.65948,245.75676,114.12614,-67.44537,241.16901,113.47211,-4.87135,228.96755,124.53775,-70.59877,227.37119,124.80485,-53.83045,284.29365,154.93293,-65.36724,215.70393,148.86399,36.01671,343.47266,154.94852,-107.59404,163.08236,145.78558,18.70858,392.82352,153.29422,-173.69944,114.82145,137.54782,-69.03721,405.61798,150.74385,-184.05889,100.19398,136.05373,-82.7242,407.4139,149.00394,-205.37178,99.79676,134.57632,-101.45527,401.62599,151.17183,-183.9558,105.54716,136.88551,-82.35259,267.43412,260.38228,-28.99757,228.92711,258.77789,28.91084,330.17528,303.15795,-62.8085,152.89143,264.35622,-115.6029,394.96738,344.44188,-57.81373,150.66746,342.30333,-52.33102,404.07902,352.68481,-63.47382,157.55853,357.14864,-48.58795,391.64764,364.05437,-156.8637,116.78661,356.21752,-106.55453
1059,warrior2,standard,349.69492,281.49081,-155.67031,359.31012,271.75994,-153.93726,362.3433,272.12461,-154.182,365.41351,272.56024,-154.05118,357.17945,271.46616,-138.27646,358.31051,271.50874,-138.65696,359.45718,271.39318,-138.8245,386.31371,280.71169,-120.94651,378.69543,280.67297,-49.91929,354.88427,296.1867,-141.74325,352.7579,295.76716,-123.06749,446.70989,351.20803,-87.63867,333.46358,345.83254,-3.83883,536.64125,343.95521,-130.53916,247.8924,337.50173,-42.00165,613.29402,340.2709,-237.48134,167.57275,331.06281,-188.18731,638.65809,338.75486,-251.92759,142.90942,329.92173,-217.03309,641.88856,336.08197,-290.7504,139.91883,324.88476,-246.91487,631.85778,338.71826,-256.4477,150.27941,326.69639,-209.29219,427.25591,512.28349,-19.13047,358.45199,512.47639,18.97733,529.14246,582.99798,-40.1415,244.01412,515.42863,-241.99843,623.52236,645.83415,57.47559,226.69818,644.9973,-92.96305,631.6844,658.99432,57.30456,238.10491,667.48222,-82.33558,650.60781,672.6848,-77.63489,172.97297,669.49017,-181.77655
1060,warrior2,standard,885.54165,183.69529,-417.93197,901.30795,163.30305,-414.43488,907.48404,163.79897,-414.89041,915.75703,164.32081,-414.67664,896.72338,161.65951,-385.23139,897.62815,161.29837,-385.93097,898.19618,160.7279,-386.25692,954.99441,172.76491,-331.30076,931.90956,172.76189,-195.88274,901.10779,208.26258,-381.52491,893.68647,206.10164,-346.0821,1066.3702,301.94015,-236.22026,855.19867,274.98157,-89.84459,1227.92038,306.48357,-300.21655,703.37139,229.46576,-169.93754,1375.23056,307.54476,-492.71112,562.73746,183.94602,-420.09336,1417.91828,303.01776,-521.62903,513.93076,174.83872,-473.08757,1426.14258,296.6025,-592.60048,508.72181,170.58244,-522.5108,1408.22971,303.24754,-527.59123,528.1802,175.7328,-457.41403,1015.2626,585.38021,-31.7023,885.84772,584.35861,31.35904,1182.71587,728.70345,-99.2493,667.8126,634.55752,-277.65841,1350.07736,859.25057,90.88231,650.6143,859.57186,-43.39724,1359.92729,878.20115,92.63576,669.1151,899.57196,-28.11164,1374.23344,921.14297,-144.43836,543.72746,912.10642,-209.35481
1061,warrior2,standard,455.29601,156.4222,-225.89244,465.62007,142.34117,-226.21717,469.1247,142.55213,-226.55962,472.68611,142.75217,-226.37178,462.85796,141.73267,-200.41911,464.41972,141.48077,-200.91085,465.75314,141.23834,-201.14523,496.93447,148.58887,-192.30606,485.90034,147.53008,-73.59964,467.67655,173.75891,-210.61076,461.47364,172.98648,-179.09306,575.50913,233.46521,-173.23928,435.40967,232.97795,2.62122,698.26353,233.54495,-268.21941,312.37596,228.12371,-48.62693,801.74285,235.95254,-443.8765,203.65977,219.50795,-238.1141,833.25922,238.68672,-471.61299,169.06404,219.6549,-272.24529,837.64738,238.25277,-520.22499,163.83964,216.18566,-313.26503,825.74022,239.87075,-468.35381,178.23645,217.97389,-267.04291,560.94795,452.87728,-49.27053,474.08611,449.56814,48.98719,704.79149,540.73891,-122.49806,309.11025,472.19468,-220.85202,832.68428,641.08466,-2.80496,307.5099,636.75573,-21.42241,847.33367,660.25355,-3.68823,320.73215,665.59813,-6.7857,841.83216,682.52894,-206.57583,235.76382,667.60682,-136.37805
1062,warrior2,standard,354.1617,84.261,-101.49676,350.84546,74.90074,-87.22399,349.95854,74.71024,-87.39955,349.25126,74.53209,-87.35948,348.00771,74.78752,-104.78777,345.0188,74.68669,-105.01428,342.78764,74.96211,-105.03657,335.52418,79.96679,-22.57661,325.86508,80.25334,-102.12311,352.29524,94.23636,-76.49813,348.97213,94.2648,-101.22825,366.90727,133.46587,9.77602,277.72025,133.46658,-99.11716,424.14072,130.3884,15.81793,206.5898,148.62243,-136.78881,488.92829,118.24867,-62.30167,144.03763,151.72963,-212.60505,509.52365,115.54896,-71.94647,127.05188,149.42853,-232.14532,511.64972,114.43445,-100.46209,123.5794,146.97258,-257.4766,503.76935,116.35954,-77.96364,131.45256,148.92395,-228.06028,341.44614,266.35512,44.53191,286.27127,264.31647,-44.63656,433.08231,274.62313,-73.16072,203.06897,319.98651,-123.27194,425.08982,369.03572,35.35733,124.49393,368.40197,-34.11859,414.43051,384.0542,42.00802,114.22006,376.90137,-27.69181,466.50159,389.52093,-31.31058,117.73281,394.78992,-116.82765
1063,warrior2,standard,651.37812,201.4409,-296.79139,666.60547,181.62739,-289.71342,671.70082,182.50534,-290.15125,677.33087,183.45472,-289.89311,659.65377,181.08496,-254.02866,660.07921,180.90317,-254.71345,660.25999,180.44662,-255.01035,713.13854,195.25492,-214.76041,687.68294,193.08537,-51.41409,666.1693,225.91093,-266.16215,654.38206,223.18581,-222.66045,800.97985,307.92347,-180.49267,618.12602,297.44831,61.50547,963.85387,291.18726,-301.10436,471.88881,290.66992,2.48604,1111.71395,288.40017,-515.35682,323.46833,275.87992,-257.00283,1153.34398,289.56911,-548.79543,279.94025,278.68074,-303.31403,1158.17955,285.99149,-609.10906,274.36951,275.42481,-356.18138,1141.38034,290.46038,-545.77437,290.54408,278.16027,-295.17205,766.01171,604.3905,-67.83485,650.48182,604.20758,67.4452,921.05573,738.94835,-125.14101,439.48013,652.51821,-270.29903,1078.86949,873.96562,74.87911,410.28307,872.32125,-16.45756,1095.0408,895.58351,77.96922,427.3966,909.18589,0.52997,1111.91019,932.23405,-174.12147,314.43471,912.80293,-182.73975
1064,warrior2,standard,530.24831,129.6775,-238.74844,519.84982,112.50168,-215.57735,517.63399,111.7977,-215.92472,515.34333,111.35027,-215.87561,517.42548,112.57322,-247.63079,513.05337,112.03231,-248.02279,506.89947,111.45075,-248.09473,492.22409,118.98583,-100.62266,480.69026,116.94134,-245.23754,519.6854,147.90046,-192.62213,515.81744,146.8132,-237.58479,533.44797,209.48178,-33.00183,394.49297,199.5488,-229.35985,651.82314,194.11532,-26.20748,270.01675,198.57535,-316.54825,756.97083,171.78711,-169.45739,155.70239,181.68848,-444.10429,791.19453,169.44255,-186.72788,123.28583,180.40128,-479.94863,795.96977,169.73285,-238.76912,117.96661,174.86641,-520.27339,782.35359,173.61203,-197.98128,132.9269,177.67269,-469.78011,482.24294,431.70408,70.67284,403.81282,430.08459,-70.90953,646.1036,435.98823,-102.05744,253.57875,541.1209,-161.95901,661.68535,608.95501,70.05355,97.80788,620.98631,-61.91202,646.15901,640.30553,78.05841,84.09672,631.59719,-59.02473,736.7246,636.05048,-49.20369,58.79308,648.29338,-219.63224
1065,warrior2,standard,410.52823,118.38862,-182.76111,406.81127,106.37231,-167.04056,405.61662,106.18742,-167.263,404.6307,105.88873,-167.23097,404.16273,105.68625,-186.89752,400.68543,104.72175,-187.16566,397.63372,103.57028,-187.16775,389.46028,109.14446,-82.62596,375.86014,105.52751,-171.54676,404.4902,131.89884,-148.28139,402.64901,130.54849,-176.34873,425.98487,174.89136,-32.3659,302.02953,171.76822,-148.84648,524.2295,174.81337,-36.99004,205.11935,169.35679,-200.96465,611.29932,170.42119,-153.24115,117.50915,169.38311,-296.54101,638.1981,168.77711,-168.90779,90.32719,170.28956,-317.86718,641.82112,168.87679,-207.9663,86.74091,168.52823,-354.665,631.73039,171.06315,-175.04146,97.83497,170.60051,-318.28482,399.00594,355.02284,44.39061,327.01819,354.85595,-44.59763,534.84062,376.79551,-163.61436,211.39354,448.13176,-146.82917,544.18239,518.56409,-24.32474,97.95378,531.17015,-96.23298,533.7762,543.46785,-17.19428,88.22137,546.78114,-96.80197,599.82719,544.93727,-122.76951,84.80433,566.53044,-233.24039
1066,warrior2,standard,584.42212,326.30377,77.24868,576.83142,309.3905,74.8335,573.56409,309.05939,74.42276,570.13275,308.8869,74.60336,576.99426,310.08786,44.96815,574.00879,310.31924,44.56544,570.86115,310.50766,44.46619,542.70782,318.9223,85.49415,548.84155,320.20609,-46.75476,577.83582,346.04486,96.03565,577.55096,346.30835,53.99616,444.23615,401.91217,126.46599,605.54199,397.30933,-110.20939,325.91858,412.69623,170.92477,734.74573,400.94403,-165.45692,203.0545,405.68619,150.85013,847.44916,391.09937,-141.28291,170.59628,404.71594,120.45941,880.87073,389.323,-196.92599,166.92572,400.13736,119.73337,882.93396,388.14258,-179.94508,178.93213,402.82758,152.89418,870.74231,391.62836,-134.37517,453.36151,649.18231,99.69906,549.84198,651.34131,-100.48733,321.96875,753.98138,377.03064,737.31006,654.88953,23.83515,168.8215,858.13025,531.20892,767.16748,846.93134,167.09488,150.91199,880.68164,545.13721,749.10022,878.92194,182.41371,214.94019,855.16736,506.88556,843.30518,880.07367,140.32663
1067,warrior2,standard,1047.75225,316.95737,138.15209,1035.36398,293.12327,125.70423,1029.20628,292.73734,125.08965,1022.46037,292.21814,125.31803,1040.69788,294.04836,82.2476,1039.73404,294.52744,81.67322,1038.85474,295.00196,81.58745,989.26853,299.85989,117.49105,1017.46001,305.02563,-74.34825,1035.13281,342.56331,158.18349,1039.13426,341.68306,97.30613,861.0747,414.95514,182.48942,1076.43944,430.78592,-161.65183,682.25523,404.30999,302.56763,1257.78468,419.97805,-193.23026,515.7211,406.15032,323.81769,1428.75231,401.17754,-115.43166,467.0029,406.66699,285.94141,1477.44912,402.32749,-185.7472,463.3239,400.87609,281.58531,1479.5492,394.40913,-162.51986,482.16474,404.27487,327.18035,1462.08408,396.29241,-104.67682,887.71515,795.0587,150.9025,1022.96198,799.27525,-151.97829,684.71751,959.43302,517.69283,1291.96852,842.45908,32.76942,473.6116,1128.47184,743.41028,1305.81895,1111.89744,271.94472,446.34317,1159.72818,764.47515,1275.56541,1158.08407,300.63021,541.94517,1119.55687,722.16104,1417.61342,1163.29209,274.26122
1069,warrior2,standard,276.51641,140.89299,-359.45546,287.4918,132.27488,-357.38292,290.6846,132.70135,-357.64591,293.51894,133.20832,-357.53067,284.28167,132.08903,-346.26944,284.85025,132.40941,-346.6297,285.28531,132.62345,-346.78531,310.65925,141.15659,-299.26605,298.13501,139.18855,-247.77571,283.29184,153.74429,-334.0487,278.82932,152.91143,-321.08851,360.30939,202.05365,-229.03589,252.26574,201.43881,-159.40361,448.30499,211.70087,-249.56656,165.31242,202.75558,-178.37599,533.63617,216.98878,-365.10165,77.23932,201.36006,-319.01517,558.6808,218.97201,-381.50791,53.52818,202.37642,-347.89812,563.06896,218.75863,-425.89181,49.41032,199.37165,-385.6786,554.05568,219.5931,-386.01541,58.6073,200.39868,-342.47584,330.96392,351.07857,-19.62652,264.11549,342.70882,19.43771,431.67622,418.48295,-60.33392,149.24263,352.1751,-202.08774,525.81124,480.4601,37.91335,153.54522,473.79578,-33.24458,533.34258,491.49139,37.60813,165.85933,496.48414,-20.43176,543.16225,509.25127,-112.74299,95.42481,499.60705,-128.40061
1071,warrior2,standard,271.33356,159.49697,-74.31219,274.83048,153.35429,-75.87847,276.6775,153.18447,-76.02117,278.64481,153.02793,-75.95729,273.81421,153.22344,-62.42439,274.37345,152.99418,-62.64814,274.97281,152.68744,-62.74507,291.79659,154.76966,-65.68583,287.04904,154.93044,-3.64781,275.4155,166.01187,-69.03763,274.13268,165.72045,-52.29309,328.2985,188.57747,-54.29099,266.15148,187.83655,28.36474,378.32519,186.60485,-87.73383,219.24787,184.77519,8.14576,423.36109,183.41451,-151.53382,174.36811,183.34043,-80.96201,436.37452,184.28056,-162.96501,160.42643,182.55927,-95.9062,438.22314,182.2945,-182.64093,158.7477,182.47913,-113.85312,433.25567,182.38421,-161.3544,164.11235,184.3994,-93.59547,310.93014,289.15051,-22.68607,272.80374,287.21052,22.56132,365.55088,332.0054,-73.93028,203.78324,300.95758,-79.70467,421.09625,368.74112,-12.91552,193.94841,370.81878,2.12543,428.09297,376.61103,-11.91958,200.58745,383.37631,7.7495,429.79452,386.5413,-84.23279,161.132,380.06388,-41.78728
1072,warrior2,standard,276.51641,140.89299,-359.45546,287.4918,132.27488,-357.38292,290.6846,132.70135,-357.64591,293.51894,133.20832,-357.53067,284.28167,132.08903,-346.26944,284.85025,132.40941,-346.6297,285.28531,132.62345,-346.78531,310.65925,141.15659,-299.26605,298.13501,139.18855,-247.77571,283.29184,153.74429,-334.0487,278.82932,152.91143,-321.08851,360.30939,202.05365,-229.03589,252.26574,201.43881,-159.40361,448.30499,211.70087,-249.56656,165.31242,202.75558,-178.37599,533.63617,216.98878,-365.10165,77.23932,201.36006,-319.01517,558.6808,218.97201,-381.50791,53.52818,202.37642,-347.89812,563.06896,218.75863,-425.89181,49.41032,199.37165,-385.6786,554.05568,219.5931,-386.01541,58.6073,200.39868,-342.47584,330.96392,351.07857,-19.62652,264.11549,342.70882,19.43771,431.67622,418.48295,-60.33392,149.24263,352.1751,-202.08774,525.81124,480.4601,37.91335,153.54522,473.79578,-33.24458,533.34258,491.49139,37.60813,165.85933,496.48414,-20.43176,543.16225,509.25127,-112.74299,95.42481,499.60705,-128.40061
876,warrior2,nonstandard,460.82228,197.68741,-135.73929,467.07892,185.66672,-144.71512,468.99417,185.70675,-144.99002,471.15914,185.42395,-144.87211,466.26481,185.16226,-116.98979,467.69538,185.01039,-117.36405,469.48255,184.66726,-117.50262,492.14701,187.04582,-150.6382,489.06176,188.23034,-22.16804,469.11609,209.31902,-134.61351,468.22819,209.42779,-99.72597,565.12154,248.70894,-162.52105,460.79765,254.59999,44.49219,658.67285,237.36061,-252.66792,368.22704,247.32071,7.22423,742.59573,244.58018,-369.40742,285.34016,246.57839,-136.11693,765.2191,253.32381,-392.09397,261.64744,250.57908,-156.50768,767.24034,255.29544,-424.77276,257.76261,251.15357,-190.91209,758.19288,254.3615,-386.00096,265.86738,251.17193,-159.93046,553.36885,424.63142,-61.51147,497.6127,430.1245,61.27468,651.59012,510.70586,-122.63333,372.51242,477.08936,-62.3612,762.38757,590.74662,-65.21373,404.25049,602.4457,52.2692,775.00449,604.06752,-69.76689,418.17287,621.59425,58.15666,790.80179,615.55506,-219.53844,350.73676,628.18181,-36.27038
